Datetime,时间_小时,时间_时段,光伏出力_kW,负荷消耗_kW,实时电价_元/kWh
2026-02-22 02:19:00,178.4333,10703,463.42,377.92,1.328
2026-02-22 02:20:00,178.45,10704,471.43,392.63,1.35
2026-02-22 02:21:00,178.4667,10705,497.61,377.15,1.35
2026-02-22 02:22:00,178.4833,10706,519.86,383.17,1.35
2026-02-22 02:23:00,178.5,10707,541,394.52,1.35
2026-02-22 02:24:00,178.5167,10708,543.76,373.92,1.346
2026-02-22 02:25:00,178.5333,10709,535.22,369.34,1.35
2026-02-22 02:26:00,178.55,10710,536.79,354.39,1.335
2026-02-22 02:27:00,178.5667,10711,537.65,355.04,1.336
2026-02-22 02:28:00,178.5833,10712,545.4,344.27,1.335
2026-02-22 02:29:00,178.6,10713,544.9,355.58,1.334
2026-02-22 02:30:00,178.6167,10714,542.22,331.67,1.329
2026-02-22 02:31:00,178.6333,10715,539.24,332.41,1.323
2026-02-22 02:32:00,178.65,10716,525.16,333.91,1.337
2026-02-22 02:33:00,178.6667,10717,488.25,322.84,1.314
2026-02-22 02:34:00,178.6833,10718,479.31,324.16,1.3
2026-02-22 02:35:00,178.7,10719,460.54,317.34,1.311
2026-02-22 02:36:00,178.7167,10720,463.64,304.72,1.301
2026-02-22 02:37:00,178.7333,10721,484.52,298.38,1.324
2026-02-22 02:38:00,178.75,10722,498.93,291.07,1.285
2026-02-22 02:39:00,178.7667,10723,527.6,296.07,1.29
2026-02-22 02:40:00,178.7833,10724,545.09,290.93,1.299
2026-02-22 02:41:00,178.8,10725,538.42,291.34,1.267
2026-02-22 02:42:00,178.8167,10726,541.98,307.14,1.261
2026-02-22 02:43:00,178.8333,10727,541.54,297.76,1.25
2026-02-22 02:44:00,178.85,10728,543.65,293.79,1.261
2026-02-22 02:45:00,178.8667,10729,542.15,310.68,1.238
2026-02-22 02:46:00,178.8833,10730,540.58,311.07,1.247
2026-02-22 02:47:00,178.9,10731,536.24,308.11,1.25
2026-02-22 02:48:00,178.9167,10732,533.96,308.74,1.25
2026-02-22 02:49:00,178.9333,10733,511.03,304.03,1.21
2026-02-22 02:50:00,178.95,10734,483.89,307.68,1.208
2026-02-22 02:51:00,178.9667,10735,460.89,297.71,1.196
2026-02-22 02:52:00,178.9833,10736,454.22,312.93,1.215
2026-02-22 02:53:00,179,10737,452.96,296.02,1.198
2026-02-22 02:54:00,179.0167,10738,463.26,310.7,1.194
2026-02-22 02:55:00,179.0333,10739,489.68,312.66,1.218
2026-02-22 02:56:00,179.05,10740,514.75,312.35,1.213
2026-02-22 02:57:00,179.0667,10741,533.47,311.69,1.203
2026-02-22 02:58:00,179.0833,10742,537.95,297.72,1.212
2026-02-22 02:59:00,179.1,10743,535.3,311.77,1.227
2026-02-22 03:00:00,179.1167,10744,533.3,302.18,1.244
2026-02-22 03:01:00,179.1333,10745,539.29,293.9,1.232
2026-02-22 03:02:00,179.15,10746,548.53,295.32,1.257
2026-02-22 03:03:00,179.1667,10747,547.61,306.03,1.255
2026-02-22 03:04:00,179.1833,10748,545.62,308.94,1.262
2026-02-22 03:05:00,179.2,10749,545.7,287.84,1.263
2026-02-22 03:06:00,179.2167,10750,525.21,309.89,1.287
2026-02-22 03:07:00,179.2333,10751,495.12,309.56,1.262
2026-02-22 03:08:00,179.25,10752,480.2,289.72,1.294
2026-02-22 03:09:00,179.2667,10753,471.63,294.75,1.276
2026-02-22 03:10:00,179.2833,10754,479.9,283.44,1.278
2026-02-22 03:11:00,179.3,10755,490.13,290.57,1.268
2026-02-22 03:12:00,179.3167,10756,516.83,281.73,1.286
2026-02-22 03:13:00,179.3333,10757,536.97,281.59,1.266
2026-02-22 03:14:00,179.35,10758,560.53,260.36,1.255
2026-02-22 03:15:00,179.3667,10759,563.37,273.55,1.28
2026-02-22 03:16:00,179.3833,10760,563.46,258.31,1.273
2026-02-22 03:17:00,179.4,10761,561.79,255.57,1.25
2026-02-22 03:18:00,179.4167,10762,559.24,242.93,1.25
2026-02-22 03:19:00,179.4333,10763,570.99,243.59,1.26
2026-02-22 03:20:00,179.45,10764,568.78,234.57,1.265
2026-02-22 03:21:00,179.4667,10765,565.79,241.07,1.237
2026-02-22 03:22:00,179.4833,10766,564.56,223.82,1.264
2026-02-22 03:23:00,179.5,10767,537.66,226.82,1.243
2026-02-22 03:24:00,179.5167,10768,517.24,216.25,1.238
2026-02-22 03:25:00,179.5333,10769,499.77,224.44,1.249
2026-02-22 03:26:00,179.55,10770,489.68,233.98,1.255
2026-02-22 03:27:00,179.5667,10771,485.49,214.48,1.269
2026-02-22 03:28:00,179.5833,10772,504.46,232.58,1.249
2026-02-22 03:29:00,179.6,10773,524.2,226.62,1.262
2026-02-22 03:30:00,179.6167,10774,552.47,232.61,1.287
2026-02-22 03:31:00,179.6333,10775,578.14,227.9,1.271
2026-02-22 03:32:00,179.65,10776,584.07,231.87,1.276
2026-02-22 03:33:00,179.6667,10777,585.19,232.94,1.275
2026-02-22 03:34:00,179.6833,10778,585.97,222,1.273
2026-02-22 03:35:00,179.7,10779,582.02,229.03,1.286
2026-02-22 03:36:00,179.7167,10780,579.43,237.48,1.305
2026-02-22 03:37:00,179.7333,10781,582.62,229.64,1.283
2026-02-22 03:38:00,179.75,10782,591.68,241.02,1.319
2026-02-22 03:39:00,179.7667,10783,591.59,222.31,1.316
2026-02-22 03:40:00,179.7833,10784,556.71,238.43,1.279
2026-02-22 03:41:00,179.8,10785,535.67,221.12,1.304
2026-02-22 03:42:00,179.8167,10786,507.03,225.71,1.292
2026-02-22 03:43:00,179.8333,10787,501.72,219.41,1.288
2026-02-22 03:44:00,179.85,10788,498.37,240.96,1.286
2026-02-22 03:45:00,179.8667,10789,518.75,233.09,1.27
2026-02-22 03:46:00,179.8833,10790,538.91,235.55,1.274
2026-02-22 03:47:00,179.9,10791,573.95,233.52,1.275
2026-02-22 03:48:00,179.9167,10792,588.13,217.92,1.275
2026-02-22 03:49:00,179.9333,10793,588.68,234.02,1.254
2026-02-22 03:50:00,179.95,10794,590.2,218.22,1.257
2026-02-22 03:51:00,179.9667,10795,591.17,234.97,1.244
2026-02-22 03:52:00,179.9833,10796,584.16,220.18,1.256
2026-02-22 03:53:00,180,10797,592,216.72,1.234
2026-02-22 03:54:00,180.0167,10798,579.35,231.38,1.239
2026-02-22 03:55:00,180.0333,10799,579.34,211.3,1.25
2026-02-22 03:56:00,180.05,10800,576.92,214.75,1.244
2026-02-22 03:57:00,180.0667,10801,541.1,217.39,1.23
2026-02-22 03:58:00,180.0833,10802,511.38,215.86,1.251
2026-02-22 03:59:00,180.1,10803,488.19,230.28,1.256
2026-02-22 04:00:00,180.1167,10804,481.65,224.24,1.266
2026-02-22 04:01:00,180.1333,10805,473.47,218.59,1.242
2026-02-22 04:02:00,180.15,10806,487.97,214.51,1.274
2026-02-22 04:03:00,180.1667,10807,501.04,225.52,1.25
2026-02-22 04:04:00,180.1833,10808,537.42,212.21,1.242
2026-02-22 04:05:00,180.2,10809,548.77,212.48,1.247
2026-02-22 04:06:00,180.2167,10810,536.11,207.73,1.251
2026-02-22 04:07:00,180.2333,10811,538.34,231.23,1.249
2026-02-22 04:08:00,180.25,10812,528.47,210.67,1.267
2026-02-22 04:09:00,180.2667,10813,533.88,221.05,1.256
2026-02-22 04:10:00,180.2833,10814,541.52,223.3,1.266
2026-02-22 04:11:00,180.3,10815,539.91,212.48,1.256
2026-02-22 04:12:00,180.3167,10816,544.11,220.97,1.269
2026-02-22 04:13:00,180.3333,10817,556.49,205.08,1.279
2026-02-22 04:14:00,180.35,10818,530.46,203.33,1.265
2026-02-22 04:15:00,180.3667,10819,498.53,193.29,1.269
2026-02-22 04:16:00,180.3833,10820,489.02,197.67,1.263
2026-02-22 04:17:00,180.4,10821,480.7,203.63,1.277
2026-02-22 04:18:00,180.4167,10822,484.56,188.28,1.287
2026-02-22 04:19:00,180.4333,10823,508.39,181.68,1.272
2026-02-22 04:20:00,180.45,10824,531.41,183.07,1.268
2026-02-22 04:21:00,180.4667,10825,558.57,185.48,1.278
2026-02-22 04:22:00,180.4833,10826,584.22,182.31,1.287
2026-02-22 04:23:00,180.5,10827,590.05,176.03,1.279
2026-02-22 04:24:00,180.5167,10828,582.5,192.25,1.285
2026-02-22 04:25:00,180.5333,10829,585.89,174.35,1.286
2026-02-22 04:26:00,180.55,10830,581.34,174.26,1.295
2026-02-22 04:27:00,180.5667,10831,577.85,175.78,1.287
2026-02-22 04:28:00,180.5833,10832,579.16,168.19,1.305
2026-02-22 04:29:00,180.6,10833,583.13,182.41,1.291
2026-02-22 04:30:00,180.6167,10834,576.78,180.58,1.304
2026-02-22 04:31:00,180.6333,10835,546.94,174.83,1.286
2026-02-22 04:32:00,180.65,10836,516.41,174.15,1.302
2026-02-22 04:33:00,180.6667,10837,489.72,184.43,1.281
2026-02-22 04:34:00,180.6833,10838,489.38,181.64,1.285
2026-02-22 04:35:00,180.7,10839,483.05,184.65,1.315
2026-02-22 04:36:00,180.7167,10840,500.43,187.26,1.307
2026-02-22 04:37:00,180.7333,10841,516.14,177.28,1.287
2026-02-22 04:38:00,180.75,10842,551.15,177.11,1.315
2026-02-22 04:39:00,180.7667,10843,568.59,175,1.288
2026-02-22 04:40:00,180.7833,10844,560.26,186.65,1.282
2026-02-22 04:41:00,180.8,10845,555.45,181.26,1.305
2026-02-22 04:42:00,180.8167,10846,558.88,191.72,1.284
2026-02-22 04:43:00,180.8333,10847,563.43,183.24,1.29
2026-02-22 04:44:00,180.85,10848,563.67,178.73,1.255
2026-02-22 04:45:00,180.8667,10849,560.06,183.59,1.26
2026-02-22 04:46:00,180.8833,10850,561.38,198.53,1.264
2026-02-22 04:47:00,180.9,10851,548.76,198.3,1.265
2026-02-22 04:48:00,180.9167,10852,518.4,185.39,1.258
2026-02-22 04:49:00,180.9333,10853,491.11,182.94,1.255
2026-02-22 04:50:00,180.95,10854,479.85,195.65,1.24
2026-02-22 04:51:00,180.9667,10855,463.79,204.94,1.232
2026-02-22 04:52:00,180.9833,10856,469.26,185.92,1.222
2026-02-22 04:53:00,181,10857,487.21,188.43,1.208
2026-02-22 04:54:00,181.0167,10858,511.89,196.98,1.239
2026-02-22 04:55:00,181.0333,10859,534.84,186.66,1.228
2026-02-22 04:56:00,181.05,10860,553.22,189.47,1.238
2026-02-22 04:57:00,181.0667,10861,551.79,198.22,1.219
2026-02-22 04:58:00,181.0833,10862,560.1,205.21,1.223
2026-02-22 04:59:00,181.1,10863,555.24,187.55,1.227
2026-02-22 05:00:00,181.1167,10864,560.51,187.72,1.224
2026-02-22 05:01:00,181.1333,10865,566.28,203.56,1.243
2026-02-22 05:02:00,181.15,10866,562.23,185.49,1.238
2026-02-22 05:03:00,181.1667,10867,565.22,205.09,1.257
2026-02-22 05:04:00,181.1833,10868,566.09,198.03,1.232
2026-02-22 05:05:00,181.2,10869,538.76,183.64,1.252
2026-02-22 05:06:00,181.2167,10870,506.9,190.47,1.268
2026-02-22 05:07:00,181.2333,10871,500.49,191.61,1.248
2026-02-22 05:08:00,181.25,10872,489.51,183.12,1.271
2026-02-22 05:09:00,181.2667,10873,493.67,204.23,1.263
2026-02-22 05:10:00,181.2833,10874,504.79,194.35,1.258
2026-02-22 05:11:00,181.3,10875,529.23,183.27,1.246
2026-02-22 05:12:00,181.3167,10876,551.71,200.48,1.248
2026-02-22 05:13:00,181.3333,10877,574,200.98,1.261
2026-02-22 05:14:00,181.35,10878,572.82,193.65,1.238
2026-02-22 05:15:00,181.3667,10879,572.75,195.8,1.264
2026-02-22 05:16:00,181.3833,10880,566.57,181.21,1.254
2026-02-22 05:17:00,181.4,10881,575.33,189.47,1.267
2026-02-22 05:18:00,181.4167,10882,570.44,180.3,1.262
2026-02-22 05:19:00,181.4333,10883,566.89,181.61,1.254
2026-02-22 05:20:00,181.45,10884,567.16,182.43,1.241
2026-02-22 05:21:00,181.4667,10885,566.61,184.81,1.245
2026-02-22 05:22:00,181.4833,10886,543.26,193.79,1.247
2026-02-22 05:23:00,181.5,10887,518.55,179.86,1.237
2026-02-22 05:24:00,181.5167,10888,493.04,183.07,1.268
2026-02-22 05:25:00,181.5333,10889,484.2,185.26,1.263
2026-02-22 05:26:00,181.55,10890,490.22,183.67,1.261
2026-02-22 05:27:00,181.5667,10891,494.68,201.71,1.253
2026-02-22 05:28:00,181.5833,10892,522.65,193.94,1.234
2026-02-22 05:29:00,181.6,10893,543.2,202.37,1.24
2026-02-22 05:30:00,181.6167,10894,559.83,183.02,1.257
2026-02-22 05:31:00,181.6333,10895,566.79,197.37,1.258
2026-02-22 05:32:00,181.65,10896,559.35,186.66,1.244
2026-02-22 05:33:00,181.6667,10897,553.2,191.34,1.247
2026-02-22 05:34:00,181.6833,10898,559.7,181.25,1.241
2026-02-22 05:35:00,181.7,10899,559.4,185.43,1.264
2026-02-22 05:36:00,181.7167,10900,550.74,202.8,1.239
2026-02-22 05:37:00,181.7333,10901,559.51,188.65,1.241
2026-02-22 05:38:00,181.75,10902,556.9,199.37,1.235
2026-02-22 05:39:00,181.7667,10903,523.22,197.26,1.214
2026-02-22 05:40:00,181.7833,10904,490.19,194.05,1.2
2026-02-22 05:41:00,181.8,10905,469.47,187.89,1.187
2026-02-22 05:42:00,181.8167,10906,458.25,197.03,1.143
2026-02-22 05:43:00,181.8333,10907,459.71,184.09,1.137
2026-02-22 05:44:00,181.85,10908,470.19,182.49,1.098
2026-02-22 05:45:00,181.8667,10909,477.99,195.91,1.066
2026-02-22 05:46:00,181.8833,10910,509.22,190.5,1.041
2026-02-22 05:47:00,181.9,10911,512.12,188.11,1.043
2026-02-22 05:48:00,181.9167,10912,513.44,175.04,1.017
2026-02-22 05:49:00,181.9333,10913,512,181.25,1.002
2026-02-22 05:50:00,181.95,10914,504.76,185.97,0.977
2026-02-22 05:51:00,181.9667,10915,498.27,179.23,0.938
2026-02-22 05:52:00,181.9833,10916,490.11,182.97,0.923
2026-02-22 05:53:00,182,10917,487.58,189.96,0.906
2026-02-22 05:54:00,182.0167,10918,493.09,177.07,0.883
2026-02-22 05:55:00,182.0333,10919,492.37,184.18,0.905
2026-02-22 05:56:00,182.05,10920,459.39,173.46,0.887
2026-02-22 05:57:00,182.0667,10921,435.18,185.6,0.897
2026-02-22 05:58:00,182.0833,10922,419.77,182.21,0.882
2026-02-22 05:59:00,182.1,10923,417.08,185.92,0.885
2026-02-22 06:00:00,182.1167,10924,413.87,182.29,0.883
2026-02-22 06:01:00,182.1333,10925,427.72,185.95,0.873
2026-02-22 06:02:00,182.15,10926,455.15,178.65,0.87
2026-02-22 06:03:00,182.1667,10927,473.79,189.02,0.882
2026-02-22 06:04:00,182.1833,10928,488.13,196.16,0.878
2026-02-22 06:05:00,182.2,10929,481.51,198.75,0.859
2026-02-22 06:06:00,182.2167,10930,485.33,204.35,0.88
2026-02-22 06:07:00,182.2333,10931,491.03,187.55,0.843
2026-02-22 06:08:00,182.25,10932,482.61,191.71,0.872
2026-02-22 06:09:00,182.2667,10933,478.76,196.66,0.851
2026-02-22 06:10:00,182.2833,10934,481.57,204.48,0.868
2026-02-22 06:11:00,182.3,10935,483.72,199.17,0.838
2026-02-22 06:12:00,182.3167,10936,477.93,195.14,0.834
2026-02-22 06:13:00,182.3333,10937,459.04,197.99,0.86
2026-02-22 06:14:00,182.35,10938,427.93,201.36,0.845
2026-02-22 06:15:00,182.3667,10939,414.46,208.6,0.835
2026-02-22 06:16:00,182.3833,10940,412.01,187.35,0.828
2026-02-22 06:17:00,182.4,10941,410.58,203.45,0.842
2026-02-22 06:18:00,182.4167,10942,422.28,201.76,0.82
2026-02-22 06:19:00,182.4333,10943,450.87,189.15,0.819
2026-02-22 06:20:00,182.45,10944,468.27,203.17,0.825
2026-02-22 06:21:00,182.4667,10945,485.99,201.91,0.836
2026-02-22 06:22:00,182.4833,10946,476.4,205.15,0.807
2026-02-22 06:23:00,182.5,10947,481.76,204.51,0.823
2026-02-22 06:24:00,182.5167,10948,481.28,200.17,0.814
2026-02-22 06:25:00,182.5333,10949,474.66,207.07,0.823
2026-02-22 06:26:00,182.55,10950,473.23,188.54,0.845
2026-02-22 06:27:00,182.5667,10951,473.66,198.3,0.826
2026-02-22 06:28:00,182.5833,10952,474.03,189.68,0.841
2026-02-22 06:29:00,182.6,10953,480.5,196.31,0.855
2026-02-22 06:30:00,182.6167,10954,448.19,199.56,0.847
2026-02-22 06:31:00,182.6333,10955,421.57,189.34,0.842
2026-02-22 06:32:00,182.65,10956,411.61,198.59,0.855
2026-02-22 06:33:00,182.6667,10957,399.13,199.84,0.869
2026-02-22 06:34:00,182.6833,10958,404.41,197.25,0.842
2026-02-22 06:35:00,182.7,10959,421.96,189.78,0.863
2026-02-22 06:36:00,182.7167,10960,441.87,197.28,0.872
2026-02-22 06:37:00,182.7333,10961,466.19,191.33,0.852
2026-02-22 06:38:00,182.75,10962,478.73,200.45,0.869
2026-02-22 06:39:00,182.7667,10963,467.57,182.99,0.892
2026-02-22 06:40:00,182.7833,10964,460.85,199.84,0.867
2026-02-22 06:41:00,182.8,10965,464.03,197.05,0.882
2026-02-22 06:42:00,182.8167,10966,454.68,213.97,0.869
2026-02-22 06:43:00,182.8333,10967,449.94,201.61,0.87
2026-02-22 06:44:00,182.85,10968,455.17,219.28,0.894
2026-02-22 06:45:00,182.8667,10969,442.96,212.62,0.881
2026-02-22 06:46:00,182.8833,10970,444.58,221.66,0.904
2026-02-22 06:47:00,182.9,10971,416.23,214.46,0.888
2026-02-22 06:48:00,182.9167,10972,391.23,222.66,0.885
2026-02-22 06:49:00,182.9333,10973,370.75,220.81,0.911
2026-02-22 06:50:00,182.95,10974,366.14,228.78,0.891
2026-02-22 06:51:00,182.9667,10975,370.58,225.49,0.889
2026-02-22 06:52:00,182.9833,10976,379.08,235.67,0.898
2026-02-22 06:53:00,183,10977,394.1,247.69,0.899
2026-02-22 06:54:00,183.0167,10978,412.28,251,0.911
2026-02-22 06:55:00,183.0333,10979,422.84,229.89,0.889
2026-02-22 06:56:00,183.05,10980,421.4,236.63,0.887
2026-02-22 06:57:00,183.0667,10981,414.07,248.92,0.904
2026-02-22 06:58:00,183.0833,10982,410.3,226.36,0.878
2026-02-22 06:59:00,183.1,10983,413.66,227.04,0.908
2026-02-22 07:00:00,183.1167,10984,407.92,242.65,0.892
2026-02-22 07:01:00,183.1333,10985,410.09,230.16,0.907
2026-02-22 07:02:00,183.15,10986,410.12,226.36,0.878
2026-02-22 07:03:00,183.1667,10987,400.26,224.91,0.872
2026-02-22 07:04:00,183.1833,10988,378.1,230.24,0.873
2026-02-22 07:05:00,183.2,10989,364.56,239.7,0.896
2026-02-22 07:06:00,183.2167,10990,346.98,237.93,0.869
2026-02-22 07:07:00,183.2333,10991,347.96,235.04,0.866
2026-02-22 07:08:00,183.25,10992,340.33,235.44,0.867
2026-02-22 07:09:00,183.2667,10993,357.52,238.11,0.875
2026-02-22 07:10:00,183.2833,10994,373.03,233.92,0.886
2026-02-22 07:11:00,183.3,10995,391.11,216.18,0.877
2026-02-22 07:12:00,183.3167,10996,392.06,232.04,0.863
2026-02-22 07:13:00,183.3333,10997,389.85,232.19,0.843
2026-02-22 07:14:00,183.35,10998,383.74,221.33,0.867
2026-02-22 07:15:00,183.3667,10999,385.59,226.93,0.842
2026-02-22 07:16:00,183.3833,11000,384.33,220.33,0.847
2026-02-22 07:17:00,183.4,11001,380.54,228.28,0.847
2026-02-22 07:18:00,183.4167,11002,379.22,213.12,0.832
2026-02-22 07:19:00,183.4333,11003,368.01,208.19,0.849
2026-02-22 07:20:00,183.45,11004,370.66,215.37,0.829
2026-02-22 07:21:00,183.4667,11005,350.15,210,0.82
2026-02-22 07:22:00,183.4833,11006,323.48,223.1,0.824
2026-02-22 07:23:00,183.5,11007,311.62,222.03,0.804
2026-02-22 07:24:00,183.5167,11008,309.91,214.53,0.817
2026-02-22 07:25:00,183.5333,11009,307.57,216.67,0.809
2026-02-22 07:26:00,183.55,11010,313.7,212.98,0.83
2026-02-22 07:27:00,183.5667,11011,328.93,218.8,0.826
2026-02-22 07:28:00,183.5833,11012,347.67,229.25,0.808
2026-02-22 07:29:00,183.6,11013,351.86,232.93,0.834
2026-02-22 07:30:00,183.6167,11014,356.99,239.22,0.829
2026-02-22 07:31:00,183.6333,11015,347.91,231.22,0.836
2026-02-22 07:32:00,183.65,11016,344.87,244.4,0.827
2026-02-22 07:33:00,183.6667,11017,347.33,243.3,0.849
2026-02-22 07:34:00,183.6833,11018,341.9,248.92,0.837
2026-02-22 07:35:00,183.7,11019,347.74,266.05,0.844
2026-02-22 07:36:00,183.7167,11020,337.19,256.86,0.826
2026-02-22 07:37:00,183.7333,11021,339.66,265.35,0.843
2026-02-22 07:38:00,183.75,11022,313.19,270.37,0.856
2026-02-22 07:39:00,183.7667,11023,298.95,271.62,0.855
2026-02-22 07:40:00,183.7833,11024,292.95,264.85,0.867
2026-02-22 07:41:00,183.8,11025,292.81,254.01,0.859
2026-02-22 07:42:00,183.8167,11026,290.8,266.91,0.84
2026-02-22 07:43:00,183.8333,11027,300.61,267.91,0.855
2026-02-22 07:44:00,183.85,11028,314.92,260.71,0.844
2026-02-22 07:45:00,183.8667,11029,334.93,273.48,0.854
2026-02-22 07:46:00,183.8833,11030,347.98,270.31,0.851
2026-02-22 07:47:00,183.9,11031,344.11,266.17,0.867
2026-02-22 07:48:00,183.9167,11032,342.8,249.13,0.872
2026-02-22 07:49:00,183.9333,11033,342.85,267.66,0.867
2026-02-22 07:50:00,183.95,11034,351.6,248.49,0.873
2026-02-22 07:51:00,183.9667,11035,352.11,247.93,0.883
2026-02-22 07:52:00,183.9833,11036,346.61,260.77,0.902
2026-02-22 07:53:00,184,11037,354.77,265.58,0.905
2026-02-22 07:54:00,184.0167,11038,342.91,254.65,0.874
2026-02-22 07:55:00,184.0333,11039,325.51,253.12,0.898
2026-02-22 07:56:00,184.05,11040,312.58,267.94,0.874
2026-02-22 07:57:00,184.0667,11041,300.9,280.63,0.877
2026-02-22 07:58:00,184.0833,11042,288.7,279.17,0.874
2026-02-22 07:59:00,184.1,11043,295.32,290.31,0.877
2026-02-22 08:00:00,184.1167,11044,309.65,292.07,0.876
2026-02-22 08:01:00,184.1333,11045,323.07,302.9,0.86
2026-02-22 08:02:00,184.15,11046,334.37,293.15,0.858
2026-02-22 08:03:00,184.1667,11047,341.72,296.02,0.864
2026-02-22 08:04:00,184.1833,11048,336.35,314.58,0.851
2026-02-22 08:05:00,184.2,11049,342.73,313.53,0.838
2026-02-22 08:06:00,184.2167,11050,338.8,314.26,0.865
2026-02-22 08:07:00,184.2333,11051,335.13,320,0.863
2026-02-22 08:08:00,184.25,11052,341.28,328.53,0.832
2026-02-22 08:09:00,184.2667,11053,336.67,315.13,0.84
2026-02-22 08:10:00,184.2833,11054,327.46,327.83,0.853
2026-02-22 08:11:00,184.3,11055,324.34,342.74,0.856
2026-02-22 08:12:00,184.3167,11056,301.52,332.84,0.852
2026-02-22 08:13:00,184.3333,11057,283.13,337.61,0.841
2026-02-22 08:14:00,184.35,11058,275.78,332.99,0.849
2026-02-22 08:15:00,184.3667,11059,262.22,335.63,0.85
2026-02-22 08:16:00,184.3833,11060,265.66,339.79,0.873
2026-02-22 08:17:00,184.4,11061,278.85,338.72,0.876
2026-02-22 08:18:00,184.4167,11062,286.1,345.07,0.862
2026-02-22 08:19:00,184.4333,11063,296.75,363.37,0.864
2026-02-22 08:20:00,184.45,11064,303.22,368.51,0.881
2026-02-22 08:21:00,184.4667,11065,300.5,370.24,0.861
2026-02-22 08:22:00,184.4833,11066,289.83,351.45,0.862
2026-02-22 08:23:00,184.5,11067,296.34,366,0.862
2026-02-22 08:24:00,184.5167,11068,284.94,353.59,0.865
2026-02-22 08:25:00,184.5333,11069,290.22,354.4,0.891
2026-02-22 08:26:00,184.55,11070,285.67,371.91,0.873
2026-02-22 08:27:00,184.5667,11071,283.65,351.2,0.892
2026-02-22 08:28:00,184.5833,11072,281.21,369.65,0.883
2026-02-22 08:29:00,184.6,11073,274.33,351.38,0.868
2026-02-22 08:30:00,184.6167,11074,250.25,364.93,0.894
2026-02-22 08:31:00,184.6333,11075,241.3,351.9,0.883
2026-02-22 08:32:00,184.65,11076,238.94,351.91,0.897
2026-02-22 08:33:00,184.6667,11077,242.67,361.65,0.885
2026-02-22 08:34:00,184.6833,11078,258.36,355.47,0.889
2026-02-22 08:35:00,184.7,11079,271.48,344.06,0.903
2026-02-22 08:36:00,184.7167,11080,277.63,343.06,0.899
2026-02-22 08:37:00,184.7333,11081,289.63,343.05,0.881
2026-02-22 08:38:00,184.75,11082,285.95,356.57,0.872
2026-02-22 08:39:00,184.7667,11083,278.8,362.69,0.898
2026-02-22 08:40:00,184.7833,11084,274.04,366.06,0.87
2026-02-22 08:41:00,184.8,11085,279.03,370.05,0.884
2026-02-22 08:42:00,184.8167,11086,272.41,375.54,0.882
2026-02-22 08:43:00,184.8333,11087,267.51,368.71,0.859
2026-02-22 08:44:00,184.85,11088,268.59,388.1,0.858
2026-02-22 08:45:00,184.8667,11089,263.95,379.49,0.884
2026-02-22 08:46:00,184.8833,11090,251.85,397.77,0.855
2026-02-22 08:47:00,184.9,11091,234.86,396.6,0.867
2026-02-22 08:48:00,184.9167,11092,229.18,406.09,0.867
2026-02-22 08:49:00,184.9333,11093,218.99,420.3,0.848
2026-02-22 08:50:00,184.95,11094,220.09,426.15,0.863
2026-02-22 08:51:00,184.9667,11095,225.36,426.72,0.867
2026-02-22 08:52:00,184.9833,11096,234.89,428.78,0.846
2026-02-22 08:53:00,185,11097,246.18,442.47,0.851
2026-02-22 08:54:00,185.0167,11098,255.01,448.23,0.846
2026-02-22 08:55:00,185.0333,11099,243.05,434.14,0.859
2026-02-22 08:56:00,185.05,11100,247.6,443.02,0.853
2026-02-22 08:57:00,185.0667,11101,239.21,449.62,0.848
2026-02-22 08:58:00,185.0833,11102,244.83,441.6,0.855
2026-02-22 08:59:00,185.1,11103,238.45,437.61,0.861
2026-02-22 09:00:00,185.1167,11104,232.47,451.21,0.855
2026-02-22 09:01:00,185.1333,11105,229.84,447.22,0.861
2026-02-22 09:02:00,185.15,11106,229.03,461.28,0.873
2026-02-22 09:03:00,185.1667,11107,220.95,458.8,0.874
2026-02-22 09:04:00,185.1833,11108,205.57,464.65,0.858
2026-02-22 09:05:00,185.2,11109,193.86,452.35,0.856
2026-02-22 09:06:00,185.2167,11110,188.68,463.11,0.853
2026-02-22 09:07:00,185.2333,11111,193.8,454.31,0.864
2026-02-22 09:08:00,185.25,11112,201.43,464,0.865
2026-02-22 09:09:00,185.2667,11113,203.02,461.8,0.862
2026-02-22 09:10:00,185.2833,11114,215.59,479.18,0.854
2026-02-22 09:11:00,185.3,11115,222.84,474.69,0.873
2026-02-22 09:12:00,185.3167,11116,218.62,485.32,0.836
2026-02-22 09:13:00,185.3333,11117,218.13,470.23,0.853
